"Observation station","Year","Month","Day","Time [Local time]","UV index mean"
"Jyväskylä airport","2016","10","27","00:00","0.1"
"Jyväskylä airport","2016","10","28","00:00","0.1"
"Jyväskylä airport","2016","10","29","00:00","0.1"
"Jyväskylä airport","2016","10","30","00:00","0.1"
"Jyväskylä airport","2016","10","31","00:00","0.1"
"Jyväskylä airport","2016","11","1","00:00","-"
"-","2016","11","2","00:00","-"
"Jyväskylä airport","2016","11","3","00:00","0.1"
"Jyväskylä airport","2016","11","4","00:00","0.1"
"Jyväskylä airport","2016","11","5","00:00","0.1"
"Jyväskylä airport","2016","11","6","00:00","0.1"
"Jyväskylä airport","2016","11","7","00:00","0.1"
"Jyväskylä airport","2016","11","8","00:00","0.1"
"Jyväskylä airport","2016","11","9","00:00","0.1"
"Jyväskylä airport","2016","11","10","00:00","0"
"Jyväskylä airport","2016","11","11","00:00","0.1"
"Jyväskylä airport","2016","11","12","00:00","0.1"
"Jyväskylä airport","2016","11","13","00:00","0.1"
"Jyväskylä airport","2016","11","14","00:00","0.1"
"Jyväskylä airport","2016","11","15","00:00","0"
"Jyväskylä airport","2016","11","16","00:00","0.1"
"Jyväskylä airport","2016","11","17","00:00","0"
"Jyväskylä airport","2016","11","18","00:00","0"
"Jyväskylä airport","2016","11","19","00:00","0"
"Jyväskylä airport","2016","11","20","00:00","0"
"Jyväskylä airport","2016","11","21","00:00","0"
"Jyväskylä airport","2016","11","22","00:00","0"
"Jyväskylä airport","2016","11","23","00:00","0"
"Jyväskylä airport","2016","11","24","00:00","0"
"Jyväskylä airport","2016","11","25","00:00","0"
"Jyväskylä airport","2016","11","26","00:00","0"
"Jyväskylä airport","2016","11","27","00:00","0"
"Jyväskylä airport","2016","11","28","00:00","0"
"Jyväskylä airport","2016","11","29","00:00","0.1"
"Jyväskylä airport","2016","11","30","00:00","0"
"Jyväskylä airport","2016","12","1","00:00","0"
"Jyväskylä airport","2016","12","2","00:00","0"
"Jyväskylä airport","2016","12","3","00:00","0"
"Jyväskylä airport","2016","12","4","00:00","0"
"Jyväskylä airport","2016","12","5","00:00","0"
"Jyväskylä airport","2016","12","6","00:00","0.1"
"Jyväskylä airport","2016","12","7","00:00","0"
"Jyväskylä airport","2016","12","8","00:00","0"
"Jyväskylä airport","2016","12","9","00:00","0"
"Jyväskylä airport","2016","12","10","00:00","0"
"Jyväskylä airport","2016","12","11","00:00","0"
"Jyväskylä airport","2016","12","12","00:00","0"
"Jyväskylä airport","2016","12","13","00:00","0"
"Jyväskylä airport","2016","12","14","00:00","0"
"Jyväskylä airport","2016","12","15","00:00","0"
"Jyväskylä airport","2016","12","16","00:00","0"
"Jyväskylä airport","2016","12","17","00:00","0"
"Jyväskylä airport","2016","12","18","00:00","0"
"Jyväskylä airport","2016","12","19","00:00","0"
"Jyväskylä airport","2016","12","20","00:00","0"
"Jyväskylä airport","2016","12","21","00:00","0"
"Jyväskylä airport","2016","12","22","00:00","0"
"Jyväskylä airport","2016","12","23","00:00","0"
"Jyväskylä airport","2016","12","24","00:00","0"
"Jyväskylä airport","2016","12","25","00:00","0"
"Jyväskylä airport","2016","12","26","00:00","0"
"Jyväskylä airport","2016","12","27","00:00","0"
"Jyväskylä airport","2016","12","28","00:00","0"
"Jyväskylä airport","2016","12","29","00:00","0"
"Jyväskylä airport","2016","12","30","00:00","0"
"Jyväskylä airport","2016","12","31","00:00","0"
"Jyväskylä airport","2017","1","1","00:00","0"
"Jyväskylä airport","2017","1","2","00:00","0"
"Jyväskylä airport","2017","1","3","00:00","0.1"
"Jyväskylä airport","2017","1","4","00:00","0.1"
"Jyväskylä airport","2017","1","5","00:00","0.1"
"Jyväskylä airport","2017","1","6","00:00","0.1"
