"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]"
"Salla Naruska","2018","11","27","02:00","6","-14.1"
"Salla Naruska","2018","11","28","02:00","5","-8.5"
"Salla Naruska","2018","11","29","02:00","5","-1.9"
"Salla Naruska","2018","11","30","02:00","9","1.3"
"Salla Naruska","2018","12","1","02:00","2","0.7"
"Salla Naruska","2018","12","2","02:00","0","-4"
"Salla Naruska","2018","12","3","02:00","-1","-4"
"Salla Naruska","2018","12","4","02:00","0","-6.2"
"Salla Naruska","2018","12","5","02:00","3","-3.6"
"Salla Naruska","2018","12","6","02:00","8","-5.7"
"Salla Naruska","2018","12","7","02:00","9","-6.3"
"Salla Naruska","2018","12","8","02:00","9","-3.5"
"Salla Naruska","2018","12","9","02:00","14","-2.7"
"Salla Naruska","2018","12","10","02:00","15","-3.2"
"Salla Naruska","2018","12","11","02:00","13","-3.8"
"Salla Naruska","2018","12","12","02:00","14","-14.2"
"Salla Naruska","2018","12","13","02:00","14","-12.3"
"Salla Naruska","2018","12","14","02:00","13","-4.8"
"Salla Naruska","2018","12","15","02:00","13","-5.1"
"Salla Naruska","2018","12","16","02:00","13","-4.3"
"Salla Naruska","2018","12","17","02:00","13","-8"
"Salla Naruska","2018","12","18","02:00","13","-6.8"
"Salla Naruska","2018","12","19","02:00","15","-7"
"Salla Naruska","2018","12","20","02:00","15","-7.4"
"Salla Naruska","2018","12","21","02:00","14","-9"
"Salla Naruska","2018","12","22","02:00","15","-22.5"
"Salla Naruska","2018","12","23","02:00","15","-26.7"
"Salla Naruska","2018","12","24","02:00","14","-15.1"
"Salla Naruska","2018","12","25","02:00","16","-8.8"
"Salla Naruska","2018","12","26","02:00","21","-8.1"
"Salla Naruska","2018","12","27","02:00","20","-10.1"
"Salla Naruska","2018","12","28","02:00","20","-9.2"
"Salla Naruska","2018","12","29","02:00","19","-3.4"
"Salla Naruska","2018","12","30","02:00","23","-16.9"
"Salla Naruska","2018","12","31","02:00","23","-13"
"Salla Naruska","2019","1","1","02:00","32","-6.8"
"Salla Naruska","2019","1","2","02:00","32","-17.2"
"Salla Naruska","2019","1","3","02:00","31","-23.2"
"Salla Naruska","2019","1","4","02:00","36","-8.4"
"Salla Naruska","2019","1","5","02:00","35","-8.8"
"Salla Naruska","2019","1","6","02:00","34","-7"
"Salla Naruska","2019","1","7","02:00","33","-8.6"
"Salla Naruska","2019","1","8","02:00","32","-13.3"
"Salla Naruska","2019","1","9","02:00","32","-18"
"Salla Naruska","2019","1","10","02:00","31","-16.8"
"Salla Naruska","2019","1","11","02:00","37","-3.4"
"Salla Naruska","2019","1","12","02:00","41","-3.3"
"Salla Naruska","2019","1","13","02:00","40","-10.3"
"Salla Naruska","2019","1","14","02:00","38","-15"
"Salla Naruska","2019","1","15","02:00","38","-16.8"
"Salla Naruska","2019","1","16","02:00","39","-12.4"
"Salla Naruska","2019","1","17","02:00","44","-12.3"
"Salla Naruska","2019","1","18","02:00","43","-13.3"
"Salla Naruska","2019","1","19","02:00","43","-24.8"
"Salla Naruska","2019","1","20","02:00","42","-24.2"
"Salla Naruska","2019","1","21","02:00","42","-31.1"
"Salla Naruska","2019","1","22","02:00","42","-20.9"
"Salla Naruska","2019","1","23","02:00","47","-25.5"
"Salla Naruska","2019","1","24","02:00","46","-28.9"
"Salla Naruska","2019","1","25","02:00","45","-31.7"
"Salla Naruska","2019","1","26","02:00","43","-29.8"
"Salla Naruska","2019","1","27","02:00","44","-23.3"
"Salla Naruska","2019","1","28","02:00","44","-27.3"
"Salla Naruska","2019","1","29","02:00","43","-16.5"
"Salla Naruska","2019","1","30","02:00","45","-9.7"
"Salla Naruska","2019","1","31","02:00","49","-9.9"
"Salla Naruska","2019","2","1","02:00","48","-18.3"
"Salla Naruska","2019","2","2","02:00","48","-31.2"
"Salla Naruska","2019","2","3","02:00","47","-26.6"
"Salla Naruska","2019","2","4","02:00","48","-18"
"Salla Naruska","2019","2","5","02:00","50","-19.1"
"Salla Naruska","2019","2","6","02:00","50","-29.1"
"Salla Naruska","2019","2","7","02:00","48","-25.2"
"Salla Naruska","2019","2","8","02:00","50","-14.2"
"Salla Naruska","2019","2","9","02:00","55","-10.3"
"Salla Naruska","2019","2","10","02:00","56","-3.2"
"Salla Naruska","2019","2","11","02:00","64","-3.2"
"Salla Naruska","2019","2","12","02:00","62","-14.3"
"Salla Naruska","2019","2","13","02:00","61","-15"
"Salla Naruska","2019","2","14","02:00","60","-10.6"
"Salla Naruska","2019","2","15","02:00","63","-2"
"Salla Naruska","2019","2","16","02:00","64","-1.9"
"Salla Naruska","2019","2","17","02:00","64","-7.4"
"Salla Naruska","2019","2","18","02:00","63","-11"
"Salla Naruska","2019","2","19","02:00","66","-8.4"
"Salla Naruska","2019","2","20","02:00","77","-9.9"
"Salla Naruska","2019","2","21","02:00","75","-27.1"
"Salla Naruska","2019","2","22","02:00","74","-17.7"
"Salla Naruska","2019","2","23","02:00","72","-1.5"
"Salla Naruska","2019","2","24","02:00","70","-1.5"
"Salla Naruska","2019","2","25","02:00","68","-2.7"
"Salla Naruska","2019","2","26","02:00","67","-8.7"
"Salla Naruska","2019","2","27","02:00","69","-0.9"
"Salla Naruska","2019","2","28","02:00","71","-10.6"
"Salla Naruska","2019","3","1","02:00","70","-11.2"
"Salla Naruska","2019","3","2","02:00","70","-16.7"
"Salla Naruska","2019","3","3","02:00","70","-27.4"
"Salla Naruska","2019","3","4","02:00","69","-21.5"
"Salla Naruska","2019","3","5","02:00","68","-20.8"
"Salla Naruska","2019","3","6","02:00","68","-17.6"
"Salla Naruska","2019","3","7","02:00","68","-17.1"
"Salla Naruska","2019","3","8","02:00","68","-14.1"
"Salla Naruska","2019","3","9","02:00","85","-6.6"
"Salla Naruska","2019","3","10","02:00","101","-5.7"
"Salla Naruska","2019","3","11","02:00","98","-8.8"
"Salla Naruska","2019","3","12","02:00","95","-17"
"Salla Naruska","2019","3","13","02:00","92","-19.1"
"Salla Naruska","2019","3","14","02:00","89","-9.7"
"Salla Naruska","2019","3","15","02:00","88","-2.4"
"Salla Naruska","2019","3","16","02:00","89","-0.4"
"Salla Naruska","2019","3","17","02:00","90","-0.1"
"Salla Naruska","2019","3","18","02:00","93","-1"
"Salla Naruska","2019","3","19","02:00","98","-2"
"Salla Naruska","2019","3","20","02:00","95","-6.3"
"Salla Naruska","2019","3","21","02:00","95","-2.3"
"Salla Naruska","2019","3","22","02:00","100","-2.1"
"Salla Naruska","2019","3","23","02:00","102","-0.5"
"Salla Naruska","2019","3","24","02:00","100","-0.2"
"Salla Naruska","2019","3","25","02:00","99","-5.5"
"Salla Naruska","2019","3","26","02:00","96","-11.7"
"Salla Naruska","2019","3","27","02:00","95","-10.4"
"Salla Naruska","2019","3","28","02:00","97","-2.5"
"Salla Naruska","2019","3","29","02:00","92","2.1"
"Salla Naruska","2019","3","30","02:00","97","-2.9"
"Salla Naruska","2019","3","31","02:00","95","-3.4"
"Salla Naruska","2019","4","1","03:00","93","-4.5"
"Salla Naruska","2019","4","2","03:00","92","0.6"
"Salla Naruska","2019","4","3","03:00","89","0.9"
"Salla Naruska","2019","4","4","03:00","87","-2.7"
"Salla Naruska","2019","4","5","03:00","88","-4.9"
"Salla Naruska","2019","4","6","03:00","88","-4.9"
"Salla Naruska","2019","4","7","03:00","87","-3.8"
"Salla Naruska","2019","4","8","03:00","90","-3.4"
"Salla Naruska","2019","4","9","03:00","89","-5.4"
"Salla Naruska","2019","4","10","03:00","88","-7.2"
"Salla Naruska","2019","4","11","03:00","88","-4.5"
"Salla Naruska","2019","4","12","03:00","88","1.2"
"Salla Naruska","2019","4","13","03:00","86","1.4"
"Salla Naruska","2019","4","14","03:00","85","3.5"
"Salla Naruska","2019","4","15","03:00","82","3.3"
"Salla Naruska","2019","4","16","03:00","79","-0.1"
"Salla Naruska","2019","4","17","03:00","77","-0.1"
"Salla Naruska","2019","4","18","03:00","76","0.4"
"Salla Naruska","2019","4","19","03:00","74","1.2"
"Salla Naruska","2019","4","20","03:00","72","2.2"
"Salla Naruska","2019","4","21","03:00","68","3.7"
"Salla Naruska","2019","4","22","03:00","62","5.1"
"Salla Naruska","2019","4","23","03:00","57","7.5"
"Salla Naruska","2019","4","24","03:00","49","5.6"
"Salla Naruska","2019","4","25","03:00","47","5.5"
"Salla Naruska","2019","4","26","03:00","43","6"
"Salla Naruska","2019","4","27","03:00","40","1.4"
"Salla Naruska","2019","4","28","03:00","39","0.3"
"Salla Naruska","2019","4","29","03:00","37","3.8"
"Salla Naruska","2019","4","30","03:00","34","2.3"
"Salla Naruska","2019","5","1","03:00","29","-1.4"
"Salla Naruska","2019","5","2","03:00","33","-3.3"
"Salla Naruska","2019","5","3","03:00","33","-2.3"
"Salla Naruska","2019","5","4","03:00","33","-1.2"
"Salla Naruska","2019","5","5","03:00","32","-0.6"
"Salla Naruska","2019","5","6","03:00","31","1.1"
"Salla Naruska","2019","5","7","03:00","29","2.8"
"Salla Naruska","2019","5","8","03:00","31","2.2"
"Salla Naruska","2019","5","9","03:00","26","4.9"
"Salla Naruska","2019","5","10","03:00","20","5.8"
"Salla Naruska","2019","5","11","03:00","12","7.2"
"Salla Naruska","2019","5","12","03:00","-1","10.1"
"Salla Naruska","2019","5","13","03:00","-1","3.6"
"Salla Naruska","2019","5","14","03:00","-1","3"
"Salla Naruska","2019","5","15","03:00","-1","4"
"Salla Naruska","2019","5","16","03:00","-1","6.2"
"Salla Naruska","2019","5","17","03:00","-1","7.8"
"Salla Naruska","2019","5","18","03:00","-1","7.9"
"Salla Naruska","2019","5","19","03:00","-1","9.5"
"Salla Naruska","2019","5","20","03:00","-1","9.2"
"Salla Naruska","2019","5","21","03:00","-1","8.9"
"Salla Naruska","2019","5","22","03:00","-1","2.5"
"Salla Naruska","2019","5","23","03:00","-1","2"
"Salla Naruska","2019","5","24","03:00","-1","5.3"
"Salla Naruska","2019","5","25","03:00","-1","4.6"
"Salla Naruska","2019","5","26","03:00","-1","5.1"
"Salla Naruska","2019","5","27","03:00","-1","6.4"
"Salla Naruska","2019","5","28","03:00","-1","6.4"
"Salla Naruska","2019","5","29","03:00","-1","6.5"
"Salla Naruska","2019","5","30","03:00","-1","8"
"Salla Naruska","2019","5","31","03:00","-1","6.1"
"Salla Naruska","2019","6","1","03:00","-1","5.5"
"Salla Naruska","2019","6","2","03:00","-1","6.3"
"Salla Naruska","2019","6","3","03:00","-1","7.2"
"Salla Naruska","2019","6","4","03:00","-1","9.1"
"Salla Naruska","2019","6","5","03:00","-1","11.6"
"Salla Naruska","2019","6","6","03:00","-1","14.8"
"Salla Naruska","2019","6","7","03:00","-1","19"
"Salla Naruska","2019","6","8","03:00","-1","20.9"
"Salla Naruska","2019","6","9","03:00","-1","17"
"Salla Naruska","2019","6","10","03:00","-1","10.8"
"Salla Naruska","2019","6","11","03:00","-1","4.8"
"Salla Naruska","2019","6","12","03:00","-1","7.6"
"Salla Naruska","2019","6","13","03:00","-1","10"
"Salla Naruska","2019","6","14","03:00","-1","13.9"
"Salla Naruska","2019","6","15","03:00","-1","13"
"Salla Naruska","2019","6","16","03:00","-1","14.3"
"Salla Naruska","2019","6","17","03:00","-1","13.6"
"Salla Naruska","2019","6","18","03:00","-1","15.5"
"Salla Naruska","2019","6","19","03:00","-1","11.2"
"Salla Naruska","2019","6","20","03:00","-1","11.5"
"Salla Naruska","2019","6","21","03:00","-1","11.2"
"Salla Naruska","2019","6","22","03:00","-1","14"
"Salla Naruska","2019","6","23","03:00","-1","7.8"
"Salla Naruska","2019","6","24","03:00","-1","9.8"
"Salla Naruska","2019","6","25","03:00","-1","11.1"
"Salla Naruska","2019","6","26","03:00","-1","10.9"
"Salla Naruska","2019","6","27","03:00","-1","10"
"Salla Naruska","2019","6","28","03:00","-1","8.6"
"Salla Naruska","2019","6","29","03:00","-1","8.3"
"Salla Naruska","2019","6","30","03:00","-1","8.2"
"Salla Naruska","2019","7","1","03:00","-1","8.2"
"Salla Naruska","2019","7","2","03:00","-1","12.9"
"Salla Naruska","2019","7","3","03:00","-1","12.3"
"Salla Naruska","2019","7","4","03:00","-1","11"
"Salla Naruska","2019","7","5","03:00","-1","11"
"Salla Naruska","2019","7","6","03:00","-1","9.4"
"Salla Naruska","2019","7","7","03:00","-1","12.7"
"Salla Naruska","2019","7","8","03:00","-1","12.9"
"Salla Naruska","2019","7","9","03:00","-1","13.5"
"Salla Naruska","2019","7","10","03:00","-1","8.9"
"Salla Naruska","2019","7","11","03:00","-1","9.6"
"Salla Naruska","2019","7","12","03:00","-1","10.4"
"Salla Naruska","2019","7","13","03:00","-1","8.8"
"Salla Naruska","2019","7","14","03:00","-1","9.7"
"Salla Naruska","2019","7","15","03:00","-1","10.2"
"Salla Naruska","2019","7","16","03:00","-1","10.2"
"Salla Naruska","2019","7","17","03:00","-1","9.7"
"Salla Naruska","2019","7","18","03:00","-1","10.6"
"Salla Naruska","2019","7","19","03:00","-1","11.6"
"Salla Naruska","2019","7","20","03:00","-1","14.7"
"Salla Naruska","2019","7","21","03:00","-1","16.2"
"Salla Naruska","2019","7","22","03:00","-1","18.1"
"Salla Naruska","2019","7","23","03:00","-1","19.2"
"Salla Naruska","2019","7","24","03:00","-1","19.4"
"Salla Naruska","2019","7","25","03:00","-1","19.6"
"Salla Naruska","2019","7","26","03:00","-1","21.6"
"Salla Naruska","2019","7","27","03:00","-1","19.1"
"Salla Naruska","2019","7","28","03:00","-1","9.8"
"Salla Naruska","2019","7","29","03:00","-1","7"
"Salla Naruska","2019","7","30","03:00","-1","7.8"
"Salla Naruska","2019","7","31","03:00","-1","8.2"
"Salla Naruska","2019","8","1","03:00","-1","8.1"
"Salla Naruska","2019","8","2","03:00","-1","7.4"
"Salla Naruska","2019","8","3","03:00","-1","7.6"
"Salla Naruska","2019","8","4","03:00","-1","7.3"
"Salla Naruska","2019","8","5","03:00","-1","6.5"
"Salla Naruska","2019","8","6","03:00","-1","8.4"
"Salla Naruska","2019","8","7","03:00","-1","8.9"
"Salla Naruska","2019","8","8","03:00","-1","9.7"
"Salla Naruska","2019","8","9","03:00","-1","8.2"
"Salla Naruska","2019","8","10","03:00","-1","9.3"
"Salla Naruska","2019","8","11","03:00","-1","10.9"
"Salla Naruska","2019","8","12","03:00","-1","12.9"
"Salla Naruska","2019","8","13","03:00","-1","13.1"
"Salla Naruska","2019","8","14","03:00","-1","12.7"
"Salla Naruska","2019","8","15","03:00","-1","12.8"
"Salla Naruska","2019","8","16","03:00","-1","10.9"
"Salla Naruska","2019","8","17","03:00","-1","12.2"
"Salla Naruska","2019","8","18","03:00","-1","16.2"
"Salla Naruska","2019","8","19","03:00","-1","14.5"
"Salla Naruska","2019","8","20","03:00","-1","14"
"Salla Naruska","2019","8","21","03:00","-1","11.9"
"Salla Naruska","2019","8","22","03:00","-1","9.9"
"Salla Naruska","2019","8","23","03:00","-1","10.4"
"Salla Naruska","2019","8","24","03:00","-1","9.1"
"Salla Naruska","2019","8","25","03:00","-1","8"
"Salla Naruska","2019","8","26","03:00","-1","10.6"
"Salla Naruska","2019","8","27","03:00","-1","7.8"
"Salla Naruska","2019","8","28","03:00","-1","15.1"
"Salla Naruska","2019","8","29","03:00","-1","15.1"
"Salla Naruska","2019","8","30","03:00","-1","16.3"
"Salla Naruska","2019","8","31","03:00","-1","14.4"
"Salla Naruska","2019","9","1","03:00","-1","13.5"
"Salla Naruska","2019","9","2","03:00","-1","14.3"
"Salla Naruska","2019","9","3","03:00","-1","11.5"
"Salla Naruska","2019","9","4","03:00","-1","8.8"
"Salla Naruska","2019","9","5","03:00","-1","10.8"
"Salla Naruska","2019","9","6","03:00","-1","10.9"
"Salla Naruska","2019","9","7","03:00","-1","6.9"
"Salla Naruska","2019","9","8","03:00","-1","9"
"Salla Naruska","2019","9","9","03:00","-1","8.7"
"Salla Naruska","2019","9","10","03:00","-1","9.3"
"Salla Naruska","2019","9","11","03:00","-1","13.7"
"Salla Naruska","2019","9","12","03:00","-1","11.9"
"Salla Naruska","2019","9","13","03:00","-1","8.6"
"Salla Naruska","2019","9","14","03:00","-1","4.2"
"Salla Naruska","2019","9","15","03:00","-1","1.9"
"Salla Naruska","2019","9","16","03:00","-1","5.5"
"Salla Naruska","2019","9","17","03:00","-1","3.9"
"Salla Naruska","2019","9","18","03:00","-1","-0.5"
"Salla Naruska","2019","9","19","03:00","-1","-2"
"Salla Naruska","2019","9","20","03:00","-1","1.2"
"Salla Naruska","2019","9","21","03:00","-1","-1.3"
"Salla Naruska","2019","9","22","03:00","-1","2.4"
"Salla Naruska","2019","9","23","03:00","-1","2.1"
"Salla Naruska","2019","9","24","03:00","-1","0.5"
"Salla Naruska","2019","9","25","03:00","-1","1.4"
"Salla Naruska","2019","9","26","03:00","-1","6.1"
"Salla Naruska","2019","9","27","03:00","-1","6"
"Salla Naruska","2019","9","28","03:00","-1","7.4"
"Salla Naruska","2019","9","29","03:00","-1","6.6"
"Salla Naruska","2019","9","30","03:00","-1","6.8"
"Salla Naruska","2019","10","1","03:00","-1","5.1"
"Salla Naruska","2019","10","2","03:00","-1","0.8"
"Salla Naruska","2019","10","3","03:00","-1","-0.5"
"Salla Naruska","2019","10","4","03:00","-1","-1.2"
"Salla Naruska","2019","10","5","03:00","-1","0.7"
"Salla Naruska","2019","10","6","03:00","-1","1.5"
"Salla Naruska","2019","10","7","03:00","-1","1.5"
"Salla Naruska","2019","10","8","03:00","-1","-0.3"
"Salla Naruska","2019","10","9","03:00","-1","1.5"
"Salla Naruska","2019","10","10","03:00","-1","-0.7"
"Salla Naruska","2019","10","11","03:00","-1","-1.2"
"Salla Naruska","2019","10","12","03:00","-1","-0.6"
"Salla Naruska","2019","10","13","03:00","-1","0.1"
"Salla Naruska","2019","10","14","03:00","2","0"
"Salla Naruska","2019","10","15","03:00","5","-0.5"
"Salla Naruska","2019","10","16","03:00","8","-0.5"
"Salla Naruska","2019","10","17","03:00","6","-2.2"
"Salla Naruska","2019","10","18","03:00","6","-1.2"
"Salla Naruska","2019","10","19","03:00","8","-0.8"
"Salla Naruska","2019","10","20","03:00","8","-8"
"Salla Naruska","2019","10","21","03:00","8","-6"
"Salla Naruska","2019","10","22","03:00","8","-1.2"
"Salla Naruska","2019","10","23","03:00","10","0.5"
"Salla Naruska","2019","10","24","03:00","9","-1.7"
"Salla Naruska","2019","10","25","03:00","14","0.4"
"Salla Naruska","2019","10","26","03:00","20","-1.5"
"Salla Naruska","2019","10","27","03:00","22","-12.1"
"Salla Naruska","2019","10","28","02:00","20","-13.8"
"Salla Naruska","2019","10","29","02:00","21","-5.3"
"Salla Naruska","2019","10","30","02:00","19","-10.4"
"Salla Naruska","2019","10","31","02:00","22","-9.1"
"Salla Naruska","2019","11","1","02:00","24","-8.3"
"Salla Naruska","2019","11","2","02:00","23","-6"
"Salla Naruska","2019","11","3","02:00","28","-4.7"
"Salla Naruska","2019","11","4","02:00","28","-15"
"Salla Naruska","2019","11","5","02:00","28","-10.3"
"Salla Naruska","2019","11","6","02:00","27","-11.8"
"Salla Naruska","2019","11","7","02:00","27","-13.5"
"Salla Naruska","2019","11","8","02:00","26","-12.4"
"Salla Naruska","2019","11","9","02:00","30","-17.4"
"Salla Naruska","2019","11","10","02:00","28","-13.3"
"Salla Naruska","2019","11","11","02:00","28","-10.9"
"Salla Naruska","2019","11","12","02:00","32","-6.8"
"Salla Naruska","2019","11","13","02:00","33","-3.2"
"Salla Naruska","2019","11","14","02:00","35","-1.8"
"Salla Naruska","2019","11","15","02:00","36","-2.9"
"Salla Naruska","2019","11","16","02:00","37","-3.2"
"Salla Naruska","2019","11","17","02:00","37","-5.3"
"Salla Naruska","2019","11","18","02:00","36","-2.9"
"Salla Naruska","2019","11","19","02:00","35","-2.2"
"Salla Naruska","2019","11","20","02:00","34","0.3"
"Salla Naruska","2019","11","21","02:00","30","1"
"Salla Naruska","2019","11","22","02:00","29","0.6"
"Salla Naruska","2019","11","23","02:00","29","-0.8"
"Salla Naruska","2019","11","24","02:00","29","-1.6"
"Salla Naruska","2019","11","25","02:00","33","-0.7"
"Salla Naruska","2019","11","26","02:00","35","-2.8"
"Salla Naruska","2019","11","27","02:00","34","-17.2"
"Salla Naruska","2019","11","28","02:00","34","-11.8"
"Salla Naruska","2019","11","29","02:00","45","-5.7"
"Salla Naruska","2019","11","30","02:00","46","-13.3"
"Salla Naruska","2019","12","1","02:00","45","-13.8"
"Salla Naruska","2019","12","2","02:00","51","-6.5"
"Salla Naruska","2019","12","3","02:00","51","-11.3"
"Salla Naruska","2019","12","4","02:00","50","-7.2"
"Salla Naruska","2019","12","5","02:00","53","0.1"
"Salla Naruska","2019","12","6","02:00","52","-3"
"Salla Naruska","2019","12","7","02:00","50","-3"
"Salla Naruska","2019","12","8","02:00","52","-6.1"
"Salla Naruska","2019","12","9","02:00","51","-6.7"
"Salla Naruska","2019","12","10","02:00","51","-15.6"
"Salla Naruska","2019","12","11","02:00","51","-14"
"Salla Naruska","2019","12","12","02:00","56","0.4"
"Salla Naruska","2019","12","13","02:00","58","-1.1"
"Salla Naruska","2019","12","14","02:00","57","-0.5"
"Salla Naruska","2019","12","15","02:00","56","-1.3"
"Salla Naruska","2019","12","16","02:00","57","-2.3"
"Salla Naruska","2019","12","17","02:00","70","-2.9"
"Salla Naruska","2019","12","18","02:00","69","-2.7"
"Salla Naruska","2019","12","19","02:00","68","-7"
"Salla Naruska","2019","12","20","02:00","67","-12.8"
"Salla Naruska","2019","12","21","02:00","68","-6.9"
"Salla Naruska","2019","12","22","02:00","70","-4.1"
"Salla Naruska","2019","12","23","02:00","71","-2.1"
"Salla Naruska","2019","12","24","02:00","73","-2"
"Salla Naruska","2019","12","25","02:00","71","-2.4"
"Salla Naruska","2019","12","26","02:00","71","-5.5"
"Salla Naruska","2019","12","27","02:00","69","-9.5"
"Salla Naruska","2019","12","28","02:00","69","-13.2"
"Salla Naruska","2019","12","29","02:00","68","-1.9"
"Salla Naruska","2019","12","30","02:00","74","-1.6"
"Salla Naruska","2019","12","31","02:00","80","-15.2"
"Salla Naruska","2020","1","1","02:00","79","-18.7"
"Salla Naruska","2020","1","2","02:00","81","-4"
"Salla Naruska","2020","1","3","02:00","80","0.5"
"Salla Naruska","2020","1","4","02:00","78","-6.6"
"Salla Naruska","2020","1","5","02:00","77","-19.1"
"Salla Naruska","2020","1","6","02:00","77","-6.5"
"Salla Naruska","2020","1","7","02:00","77","-1"
"Salla Naruska","2020","1","8","02:00","79","0.8"
"Salla Naruska","2020","1","9","02:00","77","-1.6"
"Salla Naruska","2020","1","10","02:00","77","-7.2"
"Salla Naruska","2020","1","11","02:00","76","-8.9"
"Salla Naruska","2020","1","12","02:00","86","-2.9"
"Salla Naruska","2020","1","13","02:00","85","-8.4"
"Salla Naruska","2020","1","14","02:00","84","-6.4"
"Salla Naruska","2020","1","15","02:00","91","-1.7"
"Salla Naruska","2020","1","16","02:00","91","-7.3"
"Salla Naruska","2020","1","17","02:00","92","-13.8"
"Salla Naruska","2020","1","18","02:00","91","-10.2"
"Salla Naruska","2020","1","19","02:00","95","-7.1"
"Salla Naruska","2020","1","20","02:00","95","-3.8"
"Salla Naruska","2020","1","21","02:00","96","-3.3"
"Salla Naruska","2020","1","22","02:00","95","-7.4"
"Salla Naruska","2020","1","23","02:00","95","-14.7"
"Salla Naruska","2020","1","24","02:00","98","-10.1"
"Salla Naruska","2020","1","25","02:00","99","-18.4"
"Salla Naruska","2020","1","26","02:00","97","-24.6"
"Salla Naruska","2020","1","27","02:00","96","-33.7"
"Salla Naruska","2020","1","28","02:00","96","-24.8"
"Salla Naruska","2020","1","29","02:00","95","-11"
"Salla Naruska","2020","1","30","02:00","96","-9.5"
"Salla Naruska","2020","1","31","02:00","97","-12.1"
"Salla Naruska","2020","2","1","02:00","97","-14.9"
"Salla Naruska","2020","2","2","02:00","97","-10.7"
"Salla Naruska","2020","2","3","02:00","100","-8.5"
"Salla Naruska","2020","2","4","02:00","99","-24.1"
"Salla Naruska","2020","2","5","02:00","98","-23.3"
"Salla Naruska","2020","2","6","02:00","98","-14.1"
"Salla Naruska","2020","2","7","02:00","98","-14.4"
"Salla Naruska","2020","2","8","02:00","99","-6.6"
"Salla Naruska","2020","2","9","02:00","98","-1.1"
"Salla Naruska","2020","2","10","02:00","99","0.7"
"Salla Naruska","2020","2","11","02:00","99","0.3"
"Salla Naruska","2020","2","12","02:00","100","-1"
"Salla Naruska","2020","2","13","02:00","101","-2.2"
"Salla Naruska","2020","2","14","02:00","102","-3.6"
"Salla Naruska","2020","2","15","02:00","104","-6.4"
"Salla Naruska","2020","2","16","02:00","105","-1.4"
"Salla Naruska","2020","2","17","02:00","114","-0.7"
"Salla Naruska","2020","2","18","02:00","112","-2.6"
"Salla Naruska","2020","2","19","02:00","112","-11.6"
"Salla Naruska","2020","2","20","02:00","111","-22.9"
"Salla Naruska","2020","2","21","02:00","111","-2.6"
"Salla Naruska","2020","2","22","02:00","113","0.8"
"Salla Naruska","2020","2","23","02:00","113","-2"
"Salla Naruska","2020","2","24","02:00","114","-5.9"
"Salla Naruska","2020","2","25","02:00","116","-10.1"
"Salla Naruska","2020","2","26","02:00","116","-22.7"
"Salla Naruska","2020","2","27","02:00","116","-17.8"
"Salla Naruska","2020","2","28","02:00","115","-16.6"
"Salla Naruska","2020","2","29","02:00","114","-23.6"
"Salla Naruska","2020","3","1","02:00","114","-18.8"
"Salla Naruska","2020","3","2","02:00","114","-13.1"
"Salla Naruska","2020","3","3","02:00","115","-19.2"
"Salla Naruska","2020","3","4","02:00","114","-19.3"
"Salla Naruska","2020","3","5","02:00","114","-6.3"
"Salla Naruska","2020","3","6","02:00","123","-4.6"
"Salla Naruska","2020","3","7","02:00","121","-5"
"Salla Naruska","2020","3","8","02:00","120","-2.2"
"Salla Naruska","2020","3","9","02:00","124","1.5"
"Salla Naruska","2020","3","10","02:00","113","0.6"
"Salla Naruska","2020","3","11","02:00","112","-3.9"
"Salla Naruska","2020","3","12","02:00","113","-1.9"
"Salla Naruska","2020","3","13","02:00","115","-5.8"
"Salla Naruska","2020","3","14","02:00","118","-14.3"
"Salla Naruska","2020","3","15","02:00","117","-6.6"
"Salla Naruska","2020","3","16","02:00","121","-2.7"
"Salla Naruska","2020","3","17","02:00","122","-5.1"
"Salla Naruska","2020","3","18","02:00","121","-2.3"
"Salla Naruska","2020","3","19","02:00","120","-6.7"
"Salla Naruska","2020","3","20","02:00","120","-13.7"
"Salla Naruska","2020","3","21","02:00","119","-14.5"
"Salla Naruska","2020","3","22","02:00","119","-5.8"
"Salla Naruska","2020","3","23","02:00","115","-0.8"
"Salla Naruska","2020","3","24","02:00","114","1.2"
"Salla Naruska","2020","3","25","02:00","112","2.2"
"Salla Naruska","2020","3","26","02:00","111","0.1"
"Salla Naruska","2020","3","27","02:00","111","0.6"
"Salla Naruska","2020","3","28","02:00","110","-2.1"
"Salla Naruska","2020","3","29","02:00","112","-6.5"
"Salla Naruska","2020","3","30","03:00","111","-10.2"
"Salla Naruska","2020","3","31","03:00","111","-10.7"
"Salla Naruska","2020","4","1","03:00","118","-5.4"
"Salla Naruska","2020","4","2","03:00","118","-7.3"
"Salla Naruska","2020","4","3","03:00","117","-8.3"
"Salla Naruska","2020","4","4","03:00","117","-11.9"
"Salla Naruska","2020","4","5","03:00","116","-13"
"Salla Naruska","2020","4","6","03:00","116","-8.1"
"Salla Naruska","2020","4","7","03:00","115","0.2"
"Salla Naruska","2020","4","8","03:00","114","2.1"
"Salla Naruska","2020","4","9","03:00","110","-2.2"
"Salla Naruska","2020","4","10","03:00","110","-7.6"
"Salla Naruska","2020","4","11","03:00","110","-7.2"
"Salla Naruska","2020","4","12","03:00","110","-4"
